REF_YR,kategori,beskrivelse,Indkomstgruppe,forbrug,gns_pris_indeks,inflation_t_tminus1,inflation_t_tplus1
2015,09.6,Pakkerejser,4,6274,100,1.466666666666667,1.266666666666667
2015,10.,Uddannelse,4,1527,100.0166666666667,2.558333333333334,2.616666666666667
2015,11.1,"Restauranter, cafeer og kantiner mv.",4,15301,100,1.033333333333333,1.291666666666666
2015,11.2,Overnatningsfaciliteter,4,3478,99.99166666666667,-.4750000000000001,9.550000000000001
2015,12.1,Personlig pleje,4,7513,100,.3,-1.033333333333333
2015,12.3,Andre personlige effekter,4,2152,99.99166666666667,.45,-2.258333333333333
2015,12.4,Daginstitutioner og social forsorg,4,8281,100,-.6583333333333332,2.075
2015,12.5,Forsikring,4,25642,100,2.025,2.375
2015,12.6,Finansielle tjenester,4,1165,99.98333333333333,5.774999999999999,3.733333333333333
2015,12.7,Andre tjenester,4,1023,100,2.2,2.333333333333333
2015,01.1,Foedevarer,5,55084,99.99166666666666,1.35,.7416666666666667
2015,01.2,Ikke-alkoholiske drikkevarer,5,5203,100.0083333333333,-.6833333333333336,-3.466666666666667
2015,02.1,Alkoholiske drikkevarer,5,7544,100,.4916666666666667,.1666666666666669
2015,02.2,Tobak,5,2266,100,.325,.0916666666666667
2015,03.1,Beklaedning,5,20300,99.99166666666667,-1.35,-3.825
2015,03.2,Fodtoej,5,5450,100.0166666666667,6.333333333333333,3.433333333333333
2015,04.1,Faktisk husleje,5,9912,100.0083333333333,2.183333333333334,-.0916666666666663
2015,04.2,Beregnet lejevaerdi af bolig,5,89461,100.0416666666667,1.891666666666666,1.716666666666667
2015,04.3,Vedligeholdelse og reparation af bolig,5,8412,100,1.55,1.758333333333333
2015,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,5,15523,99.97499999999999,-.275,1.65
2015,04.5,"Elektricitet, gas og andet braendsel",5,30330,100.0083333333333,-5.675,-2.425
2015,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",5,13716,100.0083333333333,2.55,-.4916666666666667
2015,05.2,Boligtekstiler,5,2675,100,.6000000000000001,.4833333333333333
2015,05.3,Husholdningsapparater og reparation heraf,5,3676,99.99166666666666,-.4833333333333332,-.7333333333333336
2015,05.4,"Glas, service og husholdningsredskaber",5,3444,100,-.1916666666666667,-.5416666666666665
2015,05.5,Vaerktoej og udstyr til hus og have,5,3363,100.0083333333333,-.0833333333333333,.7166666666666668
2015,05.6,Andre varer og tjenester til husholdningen,5,5688,99.98333333333333,.3750000000000001,.2833333333333333
2015,06.1,"Medicinske produkter, apparater og medicinsk udstyr",5,3927,100.0083333333333,-.1083333333333333,-1.466666666666667
2015,06.2,Ambulant behandling,5,4741,100.025,1.725,1.2
2015,06.3,Hospitalstjenester,5,0,100,.1916666666666667,-1.35
2015,07.1,koeb af koeretoejer,5,30522,99.99166666666666,-.0833333333333335,-1.65
2015,07.2,Drift af personlige transportmidler,5,45330,99.99166666666667,-.9749999999999996,-1.2
2015,07.3,Transporttjenester,5,8483,100,2.325,-2.125
2015,08.1,Posttjenester,5,197,100,8.199999999999999,68.05
2015,08.2,Telefon- og telefaxudstyr,5,2623,99.99166666666667,-3.366666666666666,-7.325
2015,08.3,Teletjenester,5,7989,99.99166666666667,-5.066666666666666,-7.275
2015,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,5,5899,100,-3.983333333333333,-6.408333333333333
2015,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,5,2739,100.0166666666667,1.591666666666667,1.858333333333334
2015,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",5,12163,100,-.8083333333333332,1.2
2015,09.4,Fritids- og kulturtjenester,5,15609,100.0083333333333,.7083333333333333,2.133333333333333
2015,09.5,"Aviser, boeger og papirvarer",5,4185,100,13.41666666666667,8.316666666666666
2015,09.6,Pakkerejser,5,11720,100,1.466666666666667,1.266666666666667
2015,10.,Uddannelse,5,4084,100.0333333333333,2.825,2.733333333333333
2015,11.1,"Restauranter, cafeer og kantiner mv.",5,25608,100.0083333333333,1.116666666666667,1.325
2015,11.2,Overnatningsfaciliteter,5,7655,99.99166666666667,-.4416666666666669,10.63333333333333
2015,12.1,Personlig pleje,5,10112,100.0083333333333,.5333333333333333,-.4583333333333334
2015,12.3,Andre personlige effekter,5,3926,100,.6499999999999999,-2.116666666666667
2015,12.4,Daginstitutioner og social forsorg,5,8221,100,-1.541666666666666,1.975
2015,12.5,Forsikring,5,32051,100,2.025,2.55
2015,12.6,Finansielle tjenester,5,2675,99.98333333333333,6.133333333333333,3.658333333333333
2015,12.7,Andre tjenester,5,923,99.99166666666667,2.225,1.858333333333333
2016,01.1,Foedevarer,1,17154,100.475,.475,2.966666666666667
2016,01.2,Ikke-alkoholiske drikkevarer,1,1956,96.34999999999999,-3.633333333333334,3.116666666666667
2016,02.1,Alkoholiske drikkevarer,1,2264,100.5166666666667,.525,.9083333333333333
2016,02.2,Tobak,1,2488,100.525,.5166666666666667,.2999999999999999
2016,03.1,Beklaedning,1,3576,95.91666666666667,-4.058333333333334,-1.608333333333333
2016,03.2,Fodtoej,1,866,103.6083333333333,3.641666666666667,1.516666666666666
2016,04.1,Faktisk husleje,1,37304,101.65,1.65,1.616666666666667
2016,04.2,Beregnet lejevaerdi af bolig,1,5953,101.7583333333333,1.716666666666667,1.608333333333333
2016,04.3,Vedligeholdelse og reparation af bolig,1,787,101.4833333333333,1.483333333333333,.2083333333333334
2016,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,1,4974,100.75,.75,1.65
2016,04.5,"Elektricitet, gas og andet braendsel",1,15349,97.93333333333334,-2.075,-.8833333333333333
2016,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",1,2391,98.45833333333333,-1.5,-1.033333333333333
2016,05.2,Boligtekstiler,1,429,101.2416666666667,1.266666666666666,-4.383333333333333
2016,05.3,Husholdningsapparater og reparation heraf,1,539,102.1416666666667,2.15,4.95
2016,05.4,"Glas, service og husholdningsredskaber",1,500,100.8916666666667,.8999999999999998,-1.85
2016,05.5,Vaerktoej og udstyr til hus og have,1,476,100.8,.7916666666666667,-1.05
2016,05.6,Andre varer og tjenester til husholdningen,1,1328,100.05,.0416666666666666,-.8
2016,06.1,"Medicinske produkter, apparater og medicinsk udstyr",1,2492,97.85833333333333,-2.1,-.0416666666666667
2016,06.2,Ambulant behandling,1,2049,101.25,1.25,2.05
2016,06.3,Hospitalstjenester,1,0,98.65000000000001,-1.35,-.35
2016,07.1,koeb af koeretoejer,1,1722,97.95,-2.05,-1.291666666666667
2016,07.2,Drift af personlige transportmidler,1,5510,98.78333333333333,-1.2,3.408333333333333
2016,07.3,Transporttjenester,1,3063,99.375,-.625,1.783333333333333
2016,08.1,Posttjenester,1,76,168.05,68.05,9.049999999999999
2016,08.2,Telefon- og telefaxudstyr,1,787,92.61666666666666,-7.341666666666667,-4.441666666666666
2016,08.3,Teletjenester,1,4886,91.675,-8.383333333333333,-7.375000000000002
2016,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,1,2539,92.56666666666666,-7.433333333333334,-5.375
2016,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,1,-201,100.7416666666667,.725,.2499999999999999
2016,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",1,2299,100.7666666666667,.7916666666666665,.575
2016,09.4,Fritids- og kulturtjenester,1,6403,102.65,2.65,4.175
2016,09.5,"Aviser, boeger og papirvarer",1,1419,108.3083333333333,8.491666666666667,.8999999999999998
2016,09.6,Pakkerejser,1,1646,101.2333333333333,1.266666666666667,3.783333333333333
2016,10.,Uddannelse,1,87,102.5916666666667,2.591666666666667,2.725
2016,11.1,"Restauranter, cafeer og kantiner mv.",1,5746,101.4666666666667,1.475,1.591666666666667
2016,11.2,Overnatningsfaciliteter,1,1013,109.4,9.550000000000002,.9249999999999998
2016,12.1,Personlig pleje,1,2594,98.825,-1.175,-1.516666666666667
2016,12.3,Andre personlige effekter,1,590,97.95833333333333,-2.033333333333333,-3.041666666666667
2016,12.4,Daginstitutioner og social forsorg,1,1243,102.7,2.7,.9
2016,12.5,Forsikring,1,5035,103.05,3.05,.125
2016,12.6,Finansielle tjenester,1,287,104.0416666666667,4.1,3.325
2016,12.7,Andre tjenester,1,1040,103.1166666666667,3.125,6.291666666666667
2016,01.1,Foedevarer,2,25199,100.5333333333333,.55,2.866666666666667
2016,01.2,Ikke-alkoholiske drikkevarer,2,2306,96.38333333333333,-3.6,3.1
2016,02.1,Alkoholiske drikkevarer,2,3548,100.1083333333333,.1000000000000001,.8416666666666667
2016,02.2,Tobak,2,2075,100.275,.2833333333333333,.1833333333333333
2016,03.1,Beklaedning,2,6124,96.26666666666667,-3.675,-1.45
2016,03.2,Fodtoej,2,1261,103.6083333333333,3.658333333333334,2.525
2016,04.1,Faktisk husleje,2,35208,101.5583333333333,1.55,1.608333333333333
2016,04.2,Beregnet lejevaerdi af bolig,2,17994,101.7583333333333,1.716666666666667,1.608333333333333
2016,04.3,Vedligeholdelse og reparation af bolig,2,2111,101.7916666666667,1.791666666666667,-.1166666666666667
2016,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,2,6959,100.975,.975,2.575
2016,04.5,"Elektricitet, gas og andet braendsel",2,18163,97.95,-2.05,-.6416666666666666
2016,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",2,3224,99.34166666666667,-.6166666666666663,-1.4
2016,05.2,Boligtekstiler,2,1343,100.65,.6583333333333332,-3.4
2016,05.3,Husholdningsapparater og reparation heraf,2,1975,98.21666666666667,-1.783333333333333,-1.791666666666666
2016,05.4,"Glas, service og husholdningsredskaber",2,956,100.5916666666667,.5999999999999996,-3.441666666666666
2016,05.5,Vaerktoej og udstyr til hus og have,2,745,100.8916666666667,.8833333333333333,-1.133333333333333
2016,05.6,Andre varer og tjenester til husholdningen,2,2083,100.1083333333333,.1083333333333333,-.4416666666666665
2016,06.1,"Medicinske produkter, apparater og medicinsk udstyr",2,4193,98.55,-1.441666666666667,-.6416666666666668
2016,06.2,Ambulant behandling,2,4036,101.3,1.3,2.025
2016,06.3,Hospitalstjenester,2,0,98.65000000000001,-1.35,-.35
2016,07.1,koeb af koeretoejer,2,11935,98.79166666666667,-1.2,-1.658333333333333
2016,07.2,Drift af personlige transportmidler,2,12451,98.14166666666667,-1.816666666666666,3.516666666666667
2016,07.3,Transporttjenester,2,3100,98.86666666666667,-1.133333333333333,3.799999999999999
2016,08.1,Posttjenester,2,72,168.05,68.05,9.049999999999999
2016,08.2,Telefon- og telefaxudstyr,2,984,92.60833333333333,-7.35,-4.524999999999999
2016,08.3,Teletjenester,2,6281,92.18333333333334,-7.875,-6.716666666666667
2016,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,2,3126,92.91666666666667,-7.066666666666666,-5.85
2016,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,2,519,100.225,.2250000000000001,1.058333333333333
2016,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",2,4711,101.275,1.275,.7333333333333334
2016,09.4,Fritids- og kulturtjenester,2,7890,102.5083333333333,2.516666666666667,3.891666666666667
2016,09.5,"Aviser, boeger og papirvarer",2,2392,106.3416666666667,6.408333333333333,1.25
2016,09.6,Pakkerejser,2,3017,101.2333333333333,1.266666666666667,3.783333333333333
2016,10.,Uddannelse,2,1376,102.775,2.766666666666667,3.05
2016,11.1,"Restauranter, cafeer og kantiner mv.",2,7306,101.4,1.4,1.608333333333333
2016,11.2,Overnatningsfaciliteter,2,1507,118.9666666666667,19.2,3.7
2016,12.1,Personlig pleje,2,4701,99.40000000000001,-.6,-1.6
2016,12.3,Andre personlige effekter,2,1302,98.08333333333333,-1.908333333333333,-2.100000000000001
2016,12.4,Daginstitutioner og social forsorg,2,844,102.1166666666667,2.116666666666667,1.525
2016,12.5,Forsikring,2,9694,102.875,2.875,.275
2016,12.6,Finansielle tjenester,2,658,104.2666666666667,4.333333333333334,4.141666666666667
2016,12.7,Andre tjenester,2,254,101.625,1.616666666666667,2.95
2016,01.1,Foedevarer,3,33709,100.5583333333333,.5583333333333333,2.666666666666667
2016,01.2,Ikke-alkoholiske drikkevarer,3,3390,96.34166666666667,-3.641666666666667,2.966666666666667
2016,02.1,Alkoholiske drikkevarer,3,4281,100.1083333333333,.1249999999999999,1.033333333333333
2016,02.2,Tobak,3,2912,100.375,.3833333333333334,.2666666666666667
2016,03.1,Beklaedning,3,9627,95.65000000000001,-4.308333333333334,-1.766666666666666
2016,03.2,Fodtoej,3,2170,103.1666666666667,3.216666666666667,2.191666666666666
2016,04.1,Faktisk husleje,3,24935,101.15,1.166666666666667,1.616666666666667
2016,04.2,Beregnet lejevaerdi af bolig,3,32056,101.7583333333333,1.716666666666667,1.608333333333333
2016,04.3,Vedligeholdelse og reparation af bolig,3,4627,101.6916666666667,1.7,-.275
2016,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,3,8455,101.225,1.225,3.325
2016,04.5,"Elektricitet, gas og andet braendsel",3,21296,97.575,-2.408333333333333,-.25
2016,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",3,5143,99.36666666666666,-.6083333333333338,-.8166666666666668
2016,05.2,Boligtekstiler,3,1048,101.5166666666667,1.533333333333333,-2.55
2016,05.3,Husholdningsapparater og reparation heraf,3,2438,101.0333333333333,1.05,-2.075
2016,05.4,"Glas, service og husholdningsredskaber",3,1295,99.95833333333333,-.0249999999999999,-2.633333333333333
2016,05.5,Vaerktoej og udstyr til hus og have,3,1689,100.95,.95,-.3416666666666667
2016,05.6,Andre varer og tjenester til husholdningen,3,2814,100.0166666666667,.025,-.8333333333333335
2016,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3,4008,99.10833333333333,-.9000000000000001,-.3583333333333334
2016,06.2,Ambulant behandling,3,4003,101.25,1.25,2.05
2016,06.3,Hospitalstjenester,3,0,98.65000000000001,-1.35,-.35
2016,07.1,koeb af koeretoejer,3,16181,98.91666666666667,-1.091666666666667,-1.316666666666667
2016,07.2,Drift af personlige transportmidler,3,20743,98.425,-1.55,3.441666666666667
2016,07.3,Transporttjenester,3,4936,98.79166666666667,-1.191666666666667,3.666666666666667
2016,08.1,Posttjenester,3,136,168.05,68.05,9.049999999999999
2016,08.2,Telefon- og telefaxudstyr,3,1066,92.625,-7.333333333333335,-4.508333333333334
2016,08.3,Teletjenester,3,7570,91.54166666666667,-8.541666666666668,-7.099999999999999
2016,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,3,2507,94.83333333333333,-5.141666666666667,-4.225
2016,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,3,966,101.9333333333333,1.933333333333333,1.2
2016,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",3,6281,101.3833333333333,1.375,-.1333333333333331
2016,09.4,Fritids- og kulturtjenester,3,10027,102.2833333333333,2.283333333333333,3.641666666666667
2016,09.5,"Aviser, boeger og papirvarer",3,2524,106.9333333333333,7.033333333333333,2.766666666666667
2016,09.6,Pakkerejser,3,6091,101.2333333333333,1.266666666666667,3.783333333333333
2016,10.,Uddannelse,3,1073,102.6916666666667,2.7,3.258333333333333
2016,11.1,"Restauranter, cafeer og kantiner mv.",3,13149,101.325,1.325,1.6
2016,11.2,Overnatningsfaciliteter,3,3772,111.4666666666667,11.6,2.083333333333333
2016,12.1,Personlig pleje,3,6943,99.11666666666667,-.8833333333333333,-1.441666666666667
2016,12.3,Andre personlige effekter,3,2400,97.125,-2.883333333333333,-.9666666666666666
2016,12.4,Daginstitutioner og social forsorg,3,3314,101.875,1.875,2.366666666666667
2016,12.5,Forsikring,3,15123,102.7,2.7,.2
2016,12.6,Finansielle tjenester,3,835,103.8416666666667,3.875,5.5
2016,12.7,Andre tjenester,3,697,101.5166666666667,1.508333333333334,2.483333333333333
2016,01.1,Foedevarer,4,45139,100.5833333333333,.5833333333333333,2.666666666666667
2016,01.2,Ikke-alkoholiske drikkevarer,4,3861,96.54166666666667,-3.441666666666666,3.175
2016,02.1,Alkoholiske drikkevarer,4,5116,100.2,.2,.95
2016,02.2,Tobak,4,2392,100.3666666666667,.375,.1833333333333333
2016,03.1,Beklaedning,4,11558,96.01666666666667,-3.958333333333333,-1.508333333333333
2016,03.2,Fodtoej,4,2372,103.75,3.808333333333333,2.983333333333333
2016,04.1,Faktisk husleje,4,15306,101.3583333333333,1.358333333333333,1.7
2016,04.2,Beregnet lejevaerdi af bolig,4,48052,101.7583333333333,1.716666666666667,1.608333333333333
2016,04.3,Vedligeholdelse og reparation af bolig,4,7454,102.25,2.241666666666667,-.3083333333333332
2016,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,4,11342,101.325,1.325,3.775
2016,04.5,"Elektricitet, gas og andet braendsel",4,24920,97.95833333333333,-2.05,-.3916666666666667
2016,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",4,6941,99.45,-.5166666666666671,-1.241666666666666
2016,05.2,Boligtekstiler,4,1745,100.5583333333333,.5749999999999997,-4.616666666666667
2016,05.3,Husholdningsapparater og reparation heraf,4,3142,100.0916666666667,.1000000000000001,-3.1
2016,05.4,"Glas, service og husholdningsredskaber",4,2866,100.45,.4583333333333333,-1.133333333333334
2016,05.5,Vaerktoej og udstyr til hus og have,4,2487,100.7666666666667,.7666666666666667,-.3583333333333333
2016,05.6,Andre varer og tjenester til husholdningen,4,3711,99.80833333333334,-.1833333333333333,-1.041666666666666
2016,06.1,"Medicinske produkter, apparater og medicinsk udstyr",4,4506,97.06666666666666,-2.891666666666667,.2666666666666667
2016,06.2,Ambulant behandling,4,5376,101.325,1.325,2.05
2016,06.3,Hospitalstjenester,4,0,98.65000000000001,-1.35,-.35
2016,07.1,koeb af koeretoejer,4,23346,98.83333333333333,-1.158333333333333,-1.3
2016,07.2,Drift af personlige transportmidler,4,28959,98.15833333333333,-1.8,3.35
2016,07.3,Transporttjenester,4,4678,98.40000000000001,-1.6,2.191666666666667
2016,08.1,Posttjenester,4,78,168.05,68.05,9.049999999999999
2016,08.2,Telefon- og telefaxudstyr,4,2116,92.63333333333334,-7.341666666666667,-4.55
2016,08.3,Teletjenester,4,9213,91.84166666666667,-8.233333333333333,-7.108333333333333
2016,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,4,3952,93.38333333333334,-6.625,-6.008333333333334
2016,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,4,1346,102,2,1.483333333333333
2016,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",4,7398,101,1.008333333333333,-.2666666666666666
2016,09.4,Fritids- og kulturtjenester,4,10517,102.3083333333333,2.316666666666667,3.925
2016,09.5,"Aviser, boeger og papirvarer",4,2444,106.8666666666667,6.95,2.808333333333334
2016,09.6,Pakkerejser,4,7451,101.2333333333333,1.266666666666667,3.783333333333333
2016,10.,Uddannelse,4,1618,102.6333333333333,2.616666666666667,2.95
2016,11.1,"Restauranter, cafeer og kantiner mv.",4,16109,101.2916666666667,1.291666666666666,1.55
2016,11.2,Overnatningsfaciliteter,4,6104,109.4166666666667,9.550000000000001,4.383333333333333
2016,12.1,Personlig pleje,4,7588,98.96666666666667,-1.033333333333333,-1.958333333333333
2016,12.3,Andre personlige effekter,4,2600,97.73333333333333,-2.258333333333333,-2.308333333333333
2016,12.4,Daginstitutioner og social forsorg,4,7406,102.075,2.075,2.008333333333333
2016,12.5,Forsikring,4,21954,102.375,2.375,-.075
2016,12.6,Finansielle tjenester,4,897,103.6666666666667,3.733333333333333,5.116666666666666
2016,12.7,Andre tjenester,4,693,102.3333333333333,2.333333333333333,4.483333333333333
2016,01.1,Foedevarer,5,53246,100.7333333333333,.7416666666666667,2.8
2016,01.2,Ikke-alkoholiske drikkevarer,5,4970,96.51666666666667,-3.466666666666667,3.025
2016,02.1,Alkoholiske drikkevarer,5,7684,100.1666666666667,.1666666666666669,.7583333333333333
2016,02.2,Tobak,5,1681,100.0916666666667,.0916666666666667,.1
2016,03.1,Beklaedning,5,19741,96.09999999999999,-3.825,-1.458333333333333
2016,03.2,Fodtoej,5,4974,103.4166666666667,3.433333333333333,2.916666666666667
2016,04.1,Faktisk husleje,5,9096,99.85833333333333,-.0916666666666663,1.608333333333333
2016,04.2,Beregnet lejevaerdi af bolig,5,90715,101.7583333333333,1.716666666666667,1.608333333333333
2016,04.3,Vedligeholdelse og reparation af bolig,5,10069,101.7583333333333,1.758333333333333,-.3916666666666667
2016,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,5,15787,101.625,1.65,3.925
2016,04.5,"Elektricitet, gas og andet braendsel",5,30056,97.55833333333334,-2.425,-.0583333333333333
2016,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",5,12217,99.49166666666667,-.4916666666666667,-1.1
2016,05.2,Boligtekstiler,5,2088,100.4583333333333,.4833333333333333,-4.325
2016,05.3,Husholdningsapparater og reparation heraf,5,4823,99.25833333333334,-.7333333333333336,-2.141666666666667
2016,05.4,"Glas, service og husholdningsredskaber",5,2664,99.45,-.5416666666666665,-2.366666666666667
2016,05.5,Vaerktoej og udstyr til hus og have,5,3543,100.725,.7166666666666668,-.7416666666666667
2016,05.6,Andre varer og tjenester til husholdningen,5,6258,100.2666666666667,.2833333333333333,.2250000000000001
2016,06.1,"Medicinske produkter, apparater og medicinsk udstyr",5,3043,98.53333333333333,-1.466666666666667,-.4166666666666667
2016,06.2,Ambulant behandling,5,5452,101.225,1.2,2
2016,06.3,Hospitalstjenester,5,0,98.65000000000001,-1.35,-.35
2016,07.1,koeb af koeretoejer,5,31847,98.34166666666667,-1.65,-1.358333333333333
2016,07.2,Drift af personlige transportmidler,5,42829,98.75833333333333,-1.2,3.274999999999999
2016,07.3,Transporttjenester,5,9040,97.875,-2.125,3.916666666666666
2016,08.1,Posttjenester,5,192,168.05,68.05,9.049999999999999
2016,08.2,Telefon- og telefaxudstyr,5,3050,92.625,-7.325,-4.475000000000001
2016,08.3,Teletjenester,5,9952,92.78333333333333,-7.275,-6.566666666666666
2016,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,5,6424,93.59166666666667,-6.408333333333333,-5.941666666666666
2016,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,5,4763,101.875,1.858333333333334,1.316666666666667
2016,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",5,12362,101.2,1.2,-.2
2016,09.4,Fritids- og kulturtjenester,5,14520,102.1416666666667,2.133333333333333,3.525
2016,09.5,"Aviser, boeger og papirvarer",5,3919,108.1416666666667,8.316666666666666,1.008333333333334
2016,09.6,Pakkerejser,5,11033,101.2333333333333,1.266666666666667,3.783333333333333
2016,10.,Uddannelse,5,3220,102.7916666666667,2.733333333333333,3.383333333333333
2016,11.1,"Restauranter, cafeer og kantiner mv.",5,26394,101.3333333333333,1.325,1.591666666666667
2016,11.2,Overnatningsfaciliteter,5,8907,110.4666666666667,10.63333333333333,3.358333333333333
2016,12.1,Personlig pleje,5,9884,99.55,-.4583333333333334,-1.575
2016,12.3,Andre personlige effekter,5,3100,97.88333333333333,-2.116666666666667,-2.283333333333333
2016,12.4,Daginstitutioner og social forsorg,5,7793,101.975,1.975,1.75
2016,12.5,Forsikring,5,28297,102.55,2.55,-.175
2016,12.6,Finansielle tjenester,5,1973,103.5916666666667,3.658333333333333,4.858333333333333
2016,12.7,Andre tjenester,5,591,101.85,1.858333333333333,3.683333333333334
2017,01.1,Foedevarer,1,17527,103.4416666666667,2.966666666666667,.1916666666666669
2017,01.2,Ikke-alkoholiske drikkevarer,1,2317,99.35833333333333,3.116666666666667,.9750000000000002
2017,02.1,Alkoholiske drikkevarer,1,2701,101.425,.9083333333333333,.825
2017,02.2,Tobak,1,2442,100.825,.2999999999999999,.5416666666666666
2017,03.1,Beklaedning,1,2839,94.40000000000001,-1.608333333333333,-1.216666666666667
2017,03.2,Fodtoej,1,847,105.125,1.516666666666666,2.941666666666666
2017,04.1,Faktisk husleje,1,34769,103.2666666666667,1.616666666666667,1.233333333333333
2017,04.2,Beregnet lejevaerdi af bolig,1,6872,103.3666666666667,1.608333333333333,1.233333333333333
2017,04.3,Vedligeholdelse og reparation af bolig,1,568,101.6916666666667,.2083333333333334,1.383333333333333
2017,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,1,5349,102.4,1.65,.4083333333333334
2017,04.5,"Elektricitet, gas og andet braendsel",1,18297,97.05,-.8833333333333333,.0583333333333333
2017,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",1,2303,97.40000000000001,-1.033333333333333,-.8583333333333333
2017,05.2,Boligtekstiler,1,394,96.79166666666667,-4.383333333333333,-.5249999999999999
2017,05.3,Husholdningsapparater og reparation heraf,1,612,107.1166666666667,4.95,-3.258333333333333
2017,05.4,"Glas, service og husholdningsredskaber",1,617,99.04166666666667,-1.85,-1.775
2017,05.5,Vaerktoej og udstyr til hus og have,1,466,99.74166666666666,-1.05,1.858333333333334
2017,05.6,Andre varer og tjenester til husholdningen,1,1323,99.25,-.8,-1.416666666666667
2017,06.1,"Medicinske produkter, apparater og medicinsk udstyr",1,1493,97.8,-.0416666666666667,-.2416666666666669
2017,06.2,Ambulant behandling,1,1647,103.325,2.05,2.283333333333333
2017,06.3,Hospitalstjenester,1,0,98.3,-.35,.05
2017,07.1,koeb af koeretoejer,1,2529,96.675,-1.291666666666667,-1.616666666666667
2017,07.2,Drift af personlige transportmidler,1,6322,102.1333333333333,3.408333333333333,3.966666666666667
2017,07.3,Transporttjenester,1,3370,101.15,1.783333333333333,1.658333333333333
2017,08.1,Posttjenester,1,46,181.9,9.049999999999999,4
2017,08.2,Telefon- og telefaxudstyr,1,750,88.46666666666667,-4.441666666666666,-6.291666666666666
2017,08.3,Teletjenester,1,5073,84.53333333333333,-7.375000000000002,-1.741666666666667
2017,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,1,2909,87.59999999999999,-5.375,-6.8
2017,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,1,-2,100.9916666666667,.2499999999999999,4.941666666666666
2017,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",1,2257,101.3416666666667,.575,-1.425
2017,09.4,Fritids- og kulturtjenester,1,6353,106.9166666666667,4.175,2.291666666666667
2017,09.5,"Aviser, boeger og papirvarer",1,1120,109.25,.8999999999999998,4.933333333333333
2017,09.6,Pakkerejser,1,2470,105.0416666666667,3.783333333333333,2.983333333333333
2017,10.,Uddannelse,1,170,105.4166666666667,2.725,2.608333333333333
2017,11.1,"Restauranter, cafeer og kantiner mv.",1,6920,103.0583333333333,1.591666666666667,1.541666666666667
2017,11.2,Overnatningsfaciliteter,1,811,110.25,.9249999999999998,9.891666666666666
2017,12.1,Personlig pleje,1,3100,97.30833333333334,-1.516666666666667,-2.041666666666667
2017,12.3,Andre personlige effekter,1,684,94.99166666666667,-3.041666666666667,-6.4
2017,12.4,Daginstitutioner og social forsorg,1,1299,103.6,.9,2.2
2017,12.5,Forsikring,1,5221,103.175,.125,1.5
2017,12.6,Finansielle tjenester,1,120,107.5166666666667,3.325,2.316666666666666
2017,12.7,Andre tjenester,1,984,109.5083333333333,6.291666666666667,2.275
2017,01.1,Foedevarer,2,25053,103.4,2.866666666666667,.1833333333333333
2017,01.2,Ikke-alkoholiske drikkevarer,2,2513,99.375,3.1,.6749999999999998
2017,02.1,Alkoholiske drikkevarer,2,3160,100.95,.8416666666666667,1.358333333333333
2017,02.2,Tobak,2,1761,100.4583333333333,.1833333333333333,.5416666666666666
2017,03.1,Beklaedning,2,6556,94.88333333333334,-1.45,-1.283333333333333
2017,03.2,Fodtoej,2,1129,106.1833333333333,2.525,2.65
