Aarstal;Indkomstgruppe;Katergori;Average;inflation_t-1;inflation_t+12;Forbrug
2016;250.000 - 449.999 kr.;03.1 Beklaedning;96,26666667;-3,675;-1,45;6124
2016;250.000 - 449.999 kr.;03.2 Fodtoej;103,6083333;3,658333333;2,525;1261
2016;250.000 - 449.999 kr.;04.1 Faktisk husleje;101,5583333;1,55;1,608333333;35208
2016;250.000 - 449.999 kr.;04.2 Beregnet lejevaerdi af bolig;101,7583333;1,716666667;1,608333333;17994
2016;250.000 - 449.999 kr.;04.3 Vedligeholdelse og reparation af bolig;101,7916667;1,791666667;-0,116666667;2111
2016;250.000 - 449.999 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;100,975;0,975;2,575;6959
2016;250.000 - 449.999 kr.;04.5 Elektricitet, gas og andet braendsel;97,95;-2,05;-0,641666667;18163
2016;250.000 - 449.999 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;99,34166667;-0,616666667;-1,4;3224
2016;250.000 - 449.999 kr.;05.2 Boligtekstiler;100,65;0,658333333;-3,4;1343
2016;250.000 - 449.999 kr.;05.3 Husholdningsapparater og reparation heraf;98,21666667;-1,783333333;-1,791666667;1975
2016;250.000 - 449.999 kr.;05.4 Glas, service og husholdningsredskaber;100,5916667;0,6;-3,441666667;956
2016;250.000 - 449.999 kr.;05.5 Vaerktoej og udstyr til hus og have;100,8916667;0,883333333;-1,133333333;745
2016;250.000 - 449.999 kr.;05.6 Andre varer og tjenester til husholdningen;100,1083333;0,108333333;-0,441666667;2083
2016;250.000 - 449.999 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;98,55;-1,441666667;-0,641666667;4193
2016;250.000 - 449.999 kr.;06.2 Ambulant behandling;101,3;1,3;2,025;4036
2016;250.000 - 449.999 kr.;06.3 Hospitalstjenester;98,65;-1,35;-0,35;0
2016;250.000 - 449.999 kr.;07.1 koeb af koeretoejer;98,79166667;-1,2;-1,658333333;11935
2016;250.000 - 449.999 kr.;07.2 Drift af personlige transportmidler;98,14166667;-1,816666667;3,516666667;12451
2016;250.000 - 449.999 kr.;07.3 Transporttjenester;98,86666667;-1,133333333;3,8;3100
2016;250.000 - 449.999 kr.;08.1 Posttjenester;168,05;68,05;9,05;72
2016;250.000 - 449.999 kr.;08.2 Telefon- og telefaxudstyr;92,60833333;-7,35;-4,525;984
2016;250.000 - 449.999 kr.;08.3 Teletjenester;92,18333333;-7,875;-6,716666667;6281
2016;250.000 - 449.999 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;92,91666667;-7,066666667;-5,85;3126
2016;250.000 - 449.999 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;100,225;0,225;1,058333333;519
2016;250.000 - 449.999 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;101,275;1,275;0,733333333;4711
2016;250.000 - 449.999 kr.;09.4 Fritids- og kulturtjenester;102,5083333;2,516666667;3,891666667;7890
2016;250.000 - 449.999 kr.;09.5 Aviser, boeger og papirvarer;106,3416667;6,408333333;1,25;2392
2016;250.000 - 449.999 kr.;09.6 Pakkerejser;101,2333333;1,266666667;3,783333333;3017
2016;250.000 - 449.999 kr.;10. Uddannelse;102,775;2,766666667;3,05;1376
2016;250.000 - 449.999 kr.;11.1 Restauranter, cafeer og kantiner mv.;101,4;1,4;1,608333333;7306
2016;250.000 - 449.999 kr.;11.2 Overnatningsfaciliteter;118,9666667;19,2;3,7;1507
2016;250.000 - 449.999 kr.;12.1 Personlig pleje;99,4;-0,6;-1,6;4701
2016;250.000 - 449.999 kr.;12.3 Andre personlige effekter;98,08333333;-1,908333333;-2,1;1302
2016;250.000 - 449.999 kr.;12.4 Daginstitutioner og social forsorg;102,1166667;2,116666667;1,525;844
2016;250.000 - 449.999 kr.;12.5 Forsikring;102,875;2,875;0,275;9694
2016;250.000 - 449.999 kr.;12.6 Finansielle tjenester;104,2666667;4,333333333;4,141666667;658
2016;250.000 - 449.999 kr.;12.7 Andre tjenester;101,625;1,616666667;2,95;254
2016;450.000 - 699.999 kr.;00 Forbrugerprisindekset i alt;100,175;0,175;1,133333333;296231
2016;450.000 - 699.999 kr.;01.1 Foedevarer;100,5583333;0,558333333;2,666666667;33709
2016;450.000 - 699.999 kr.;01.2 Ikke-alkoholiske drikkevarer;96,34166667;-3,641666667;2,966666667;3390
2016;450.000 - 699.999 kr.;02.1 Alkoholiske drikkevarer;100,1083333;0,125;1,033333333;4281
2016;450.000 - 699.999 kr.;02.2 Tobak;100,375;0,383333333;0,266666667;2912
2016;450.000 - 699.999 kr.;03.1 Beklaedning;95,65;-4,308333333;-1,766666667;9627
2016;450.000 - 699.999 kr.;03.2 Fodtoej;103,1666667;3,216666667;2,191666667;2170
2016;450.000 - 699.999 kr.;04.1 Faktisk husleje;101,15;1,166666667;1,616666667;24935
2016;450.000 - 699.999 kr.;04.2 Beregnet lejevaerdi af bolig;101,7583333;1,716666667;1,608333333;32056
2016;450.000 - 699.999 kr.;04.3 Vedligeholdelse og reparation af bolig;101,6916667;1,7;-0,275;4627
2016;450.000 - 699.999 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;101,225;1,225;3,325;8455
2016;450.000 - 699.999 kr.;04.5 Elektricitet, gas og andet braendsel;97,575;-2,408333333;-0,25;21296
2016;450.000 - 699.999 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;99,36666667;-0,608333333;-0,816666667;5143
2016;450.000 - 699.999 kr.;05.2 Boligtekstiler;101,5166667;1,533333333;-2,55;1048
2016;450.000 - 699.999 kr.;05.3 Husholdningsapparater og reparation heraf;101,0333333;1,05;-2,075;2438
2016;450.000 - 699.999 kr.;05.4 Glas, service og husholdningsredskaber;99,95833333;-0,025;-2,633333333;1295
2016;450.000 - 699.999 kr.;05.5 Vaerktoej og udstyr til hus og have;100,95;0,95;-0,341666667;1689
2016;450.000 - 699.999 kr.;05.6 Andre varer og tjenester til husholdningen;100,0166667;0,025;-0,833333333;2814
2016;450.000 - 699.999 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;99,10833333;-0,9;-0,358333333;4008
2016;450.000 - 699.999 kr.;06.2 Ambulant behandling;101,25;1,25;2,05;4003
2016;450.000 - 699.999 kr.;06.3 Hospitalstjenester;98,65;-1,35;-0,35;0
2016;450.000 - 699.999 kr.;07.1 koeb af koeretoejer;98,91666667;-1,091666667;-1,316666667;16181
2016;450.000 - 699.999 kr.;07.2 Drift af personlige transportmidler;98,425;-1,55;3,441666667;20743
2016;450.000 - 699.999 kr.;07.3 Transporttjenester;98,79166667;-1,191666667;3,666666667;4936
2016;450.000 - 699.999 kr.;08.1 Posttjenester;168,05;68,05;9,05;136
2016;450.000 - 699.999 kr.;08.2 Telefon- og telefaxudstyr;92,625;-7,333333333;-4,508333333;1066
2016;450.000 - 699.999 kr.;08.3 Teletjenester;91,54166667;-8,541666667;-7,1;7570
2016;450.000 - 699.999 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;94,83333333;-5,141666667;-4,225;2507
2016;450.000 - 699.999 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;101,9333333;1,933333333;1,2;966
2016;450.000 - 699.999 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;101,3833333;1,375;-0,133333333;6281
2016;450.000 - 699.999 kr.;09.4 Fritids- og kulturtjenester;102,2833333;2,283333333;3,641666667;10027
2016;450.000 - 699.999 kr.;09.5 Aviser, boeger og papirvarer;106,9333333;7,033333333;2,766666667;2524
2016;450.000 - 699.999 kr.;09.6 Pakkerejser;101,2333333;1,266666667;3,783333333;6091
2016;450.000 - 699.999 kr.;10. Uddannelse;102,6916667;2,7;3,258333333;1073
2016;450.000 - 699.999 kr.;11.1 Restauranter, cafeer og kantiner mv.;101,325;1,325;1,6;13149
2016;450.000 - 699.999 kr.;11.2 Overnatningsfaciliteter;111,4666667;11,6;2,083333333;3772
2016;450.000 - 699.999 kr.;12.1 Personlig pleje;99,11666667;-0,883333333;-1,441666667;6943
2016;450.000 - 699.999 kr.;12.3 Andre personlige effekter;97,125;-2,883333333;-0,966666667;2400
2016;450.000 - 699.999 kr.;12.4 Daginstitutioner og social forsorg;101,875;1,875;2,366666667;3314
2016;450.000 - 699.999 kr.;12.5 Forsikring;102,7;2,7;0,2;15123
2016;450.000 - 699.999 kr.;12.6 Finansielle tjenester;103,8416667;3,875;5,5;835
2016;450.000 - 699.999 kr.;12.7 Andre tjenester;101,5166667;1,508333333;2,483333333;697
2016;700.000 - 999.999 kr.;00 Forbrugerprisindekset i alt;100,2166667;0,225;1,125;374754
2016;700.000 - 999.999 kr.;01.1 Foedevarer;100,5833333;0,583333333;2,666666667;45139
2016;700.000 - 999.999 kr.;01.2 Ikke-alkoholiske drikkevarer;96,54166667;-3,441666667;3,175;3861
2016;700.000 - 999.999 kr.;02.1 Alkoholiske drikkevarer;100,2;0,2;0,95;5116
2016;700.000 - 999.999 kr.;02.2 Tobak;100,3666667;0,375;0,183333333;2392
2016;700.000 - 999.999 kr.;03.1 Beklaedning;96,01666667;-3,958333333;-1,508333333;11558
2016;700.000 - 999.999 kr.;03.2 Fodtoej;103,75;3,808333333;2,983333333;2372
2016;700.000 - 999.999 kr.;04.1 Faktisk husleje;101,3583333;1,358333333;1,7;15306
2016;700.000 - 999.999 kr.;04.2 Beregnet lejevaerdi af bolig;101,7583333;1,716666667;1,608333333;48052
2016;700.000 - 999.999 kr.;04.3 Vedligeholdelse og reparation af bolig;102,25;2,241666667;-0,308333333;7454
2016;700.000 - 999.999 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;101,325;1,325;3,775;11342
2016;700.000 - 999.999 kr.;04.5 Elektricitet, gas og andet braendsel;97,95833333;-2,05;-0,391666667;24920
2016;700.000 - 999.999 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;99,45;-0,516666667;-1,241666667;6941
2016;700.000 - 999.999 kr.;05.2 Boligtekstiler;100,5583333;0,575;-4,616666667;1745
2016;700.000 - 999.999 kr.;05.3 Husholdningsapparater og reparation heraf;100,0916667;0,1;-3,1;3142
2016;700.000 - 999.999 kr.;05.4 Glas, service og husholdningsredskaber;100,45;0,458333333;-1,133333333;2866
2016;700.000 - 999.999 kr.;05.5 Vaerktoej og udstyr til hus og have;100,7666667;0,766666667;-0,358333333;2487
2016;700.000 - 999.999 kr.;05.6 Andre varer og tjenester til husholdningen;99,80833333;-0,183333333;-1,041666667;3711
2016;700.000 - 999.999 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;97,06666667;-2,891666667;0,266666667;4506
2016;700.000 - 999.999 kr.;06.2 Ambulant behandling;101,325;1,325;2,05;5376
2016;700.000 - 999.999 kr.;06.3 Hospitalstjenester;98,65;-1,35;-0,35;0
2016;700.000 - 999.999 kr.;07.1 koeb af koeretoejer;98,83333333;-1,158333333;-1,3;23346
2016;700.000 - 999.999 kr.;07.2 Drift af personlige transportmidler;98,15833333;-1,8;3,35;28959
2016;700.000 - 999.999 kr.;07.3 Transporttjenester;98,4;-1,6;2,191666667;4678
2016;700.000 - 999.999 kr.;08.1 Posttjenester;168,05;68,05;9,05;78
2016;700.000 - 999.999 kr.;08.2 Telefon- og telefaxudstyr;92,63333333;-7,341666667;-4,55;2116
2016;700.000 - 999.999 kr.;08.3 Teletjenester;91,84166667;-8,233333333;-7,108333333;9213
2016;700.000 - 999.999 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;93,38333333;-6,625;-6,008333333;3952
2016;700.000 - 999.999 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;102;2;1,483333333;1346
2016;700.000 - 999.999 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;101;1,008333333;-0,266666667;7398
2016;700.000 - 999.999 kr.;09.4 Fritids- og kulturtjenester;102,3083333;2,316666667;3,925;10517
2016;700.000 - 999.999 kr.;09.5 Aviser, boeger og papirvarer;106,8666667;6,95;2,808333333;2444
2016;700.000 - 999.999 kr.;09.6 Pakkerejser;101,2333333;1,266666667;3,783333333;7451
2016;700.000 - 999.999 kr.;10. Uddannelse;102,6333333;2,616666667;2,95;1618
2016;700.000 - 999.999 kr.;11.1 Restauranter, cafeer og kantiner mv.;101,2916667;1,291666667;1,55;16109
2016;700.000 - 999.999 kr.;11.2 Overnatningsfaciliteter;109,4166667;9,55;4,383333333;6104
2016;700.000 - 999.999 kr.;12.1 Personlig pleje;98,96666667;-1,033333333;-1,958333333;7588
2016;700.000 - 999.999 kr.;12.3 Andre personlige effekter;97,73333333;-2,258333333;-2,308333333;2600
2016;700.000 - 999.999 kr.;12.4 Daginstitutioner og social forsorg;102,075;2,075;2,008333333;7406
2016;700.000 - 999.999 kr.;12.5 Forsikring;102,375;2,375;-0,075;21954
2016;700.000 - 999.999 kr.;12.6 Finansielle tjenester;103,6666667;3,733333333;5,116666667;897
2016;700.000 - 999.999 kr.;12.7 Andre tjenester;102,3333333;2,333333333;4,483333333;693
2016;1.000.000 kr. og derover;00 Forbrugerprisindekset i alt;100,2916667;0,291666667;1,258333333;528198
2016;1.000.000 kr. og derover;01.1 Foedevarer;100,7333333;0,741666667;2,8;53246
2016;1.000.000 kr. og derover;01.2 Ikke-alkoholiske drikkevarer;96,51666667;-3,466666667;3,025;4970
2016;1.000.000 kr. og derover;02.1 Alkoholiske drikkevarer;100,1666667;0,166666667;0,758333333;7684
2016;1.000.000 kr. og derover;02.2 Tobak;100,0916667;0,091666667;0,1;1681
2016;1.000.000 kr. og derover;03.1 Beklaedning;96,1;-3,825;-1,458333333;19741
2016;1.000.000 kr. og derover;03.2 Fodtoej;103,4166667;3,433333333;2,916666667;4974
2016;1.000.000 kr. og derover;04.1 Faktisk husleje;99,85833333;-0,091666667;1,608333333;9096
2016;1.000.000 kr. og derover;04.2 Beregnet lejevaerdi af bolig;101,7583333;1,716666667;1,608333333;90715
2016;1.000.000 kr. og derover;04.3 Vedligeholdelse og reparation af bolig;101,7583333;1,758333333;-0,391666667;10069
2016;1.000.000 kr. og derover;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;101,625;1,65;3,925;15787
2016;1.000.000 kr. og derover;04.5 Elektricitet, gas og andet braendsel;97,55833333;-2,425;-0,058333333;30056
2016;1.000.000 kr. og derover;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;99,49166667;-0,491666667;-1,1;12217
2016;1.000.000 kr. og derover;05.2 Boligtekstiler;100,4583333;0,483333333;-4,325;2088
2016;1.000.000 kr. og derover;05.3 Husholdningsapparater og reparation heraf;99,25833333;-0,733333333;-2,141666667;4823
2016;1.000.000 kr. og derover;05.4 Glas, service og husholdningsredskaber;99,45;-0,541666667;-2,366666667;2664
2016;1.000.000 kr. og derover;05.5 Vaerktoej og udstyr til hus og have;100,725;0,716666667;-0,741666667;3543
2016;1.000.000 kr. og derover;05.6 Andre varer og tjenester til husholdningen;100,2666667;0,283333333;0,225;6258
2016;1.000.000 kr. og derover;06.1 Medicinske produkter, apparater og medicinsk udstyr;98,53333333;-1,466666667;-0,416666667;3043
2016;1.000.000 kr. og derover;06.2 Ambulant behandling;101,225;1,2;2;5452
2016;1.000.000 kr. og derover;06.3 Hospitalstjenester;98,65;-1,35;-0,35;0
2016;1.000.000 kr. og derover;07.1 koeb af koeretoejer;98,34166667;-1,65;-1,358333333;31847
2016;1.000.000 kr. og derover;07.2 Drift af personlige transportmidler;98,75833333;-1,2;3,275;42829
2016;1.000.000 kr. og derover;07.3 Transporttjenester;97,875;-2,125;3,916666667;9040
2016;1.000.000 kr. og derover;08.1 Posttjenester;168,05;68,05;9,05;192
2016;1.000.000 kr. og derover;08.2 Telefon- og telefaxudstyr;92,625;-7,325;-4,475;3050
2016;1.000.000 kr. og derover;08.3 Teletjenester;92,78333333;-7,275;-6,566666667;9952
2016;1.000.000 kr. og derover;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;93,59166667;-6,408333333;-5,941666667;6424
2016;1.000.000 kr. og derover;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;101,875;1,858333333;1,316666667;4763
2016;1.000.000 kr. og derover;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;101,2;1,2;-0,2;12362
2016;1.000.000 kr. og derover;09.4 Fritids- og kulturtjenester;102,1416667;2,133333333;3,525;14520
2016;1.000.000 kr. og derover;09.5 Aviser, boeger og papirvarer;108,1416667;8,316666667;1,008333333;3919
2016;1.000.000 kr. og derover;09.6 Pakkerejser;101,2333333;1,266666667;3,783333333;11033
2016;1.000.000 kr. og derover;10. Uddannelse;102,7916667;2,733333333;3,383333333;3220
2016;1.000.000 kr. og derover;11.1 Restauranter, cafeer og kantiner mv.;101,3333333;1,325;1,591666667;26394
2016;1.000.000 kr. og derover;11.2 Overnatningsfaciliteter;110,4666667;10,63333333;3,358333333;8907
2016;1.000.000 kr. og derover;12.1 Personlig pleje;99,55;-0,458333333;-1,575;9884
2016;1.000.000 kr. og derover;12.3 Andre personlige effekter;97,88333333;-2,116666667;-2,283333333;3100
2016;1.000.000 kr. og derover;12.4 Daginstitutioner og social forsorg;101,975;1,975;1,75;7793
2016;1.000.000 kr. og derover;12.5 Forsikring;102,55;2,55;-0,175;28297
2016;1.000.000 kr. og derover;12.6 Finansielle tjenester;103,5916667;3,658333333;4,858333333;1973
2016;1.000.000 kr. og derover;12.7 Andre tjenester;101,85;1,858333333;3,683333333;591
2017;Under 250.000 kr.;00 Forbrugerprisindekset i alt;101,175;0,966666667;0,825;155889
2017;Under 250.000 kr.;01.1 Foedevarer;103,4416667;2,966666667;0,191666667;17527
2017;Under 250.000 kr.;01.2 Ikke-alkoholiske drikkevarer;99,35833333;3,116666667;0,975;2317
2017;Under 250.000 kr.;02.1 Alkoholiske drikkevarer;101,425;0,908333333;0,825;2701
2017;Under 250.000 kr.;02.2 Tobak;100,825;0,3;0,541666667;2442
2017;Under 250.000 kr.;03.1 Beklaedning;94,4;-1,608333333;-1,216666667;2839
2017;Under 250.000 kr.;03.2 Fodtoej;105,125;1,516666667;2,941666667;847
2017;Under 250.000 kr.;04.1 Faktisk husleje;103,2666667;1,616666667;1,233333333;34769
2017;Under 250.000 kr.;04.2 Beregnet lejevaerdi af bolig;103,3666667;1,608333333;1,233333333;6872
2017;Under 250.000 kr.;04.3 Vedligeholdelse og reparation af bolig;101,6916667;0,208333333;1,383333333;568
2017;Under 250.000 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;102,4;1,65;0,408333333;5349
2017;Under 250.000 kr.;04.5 Elektricitet, gas og andet braendsel;97,05;-0,883333333;0,058333333;18297
2017;Under 250.000 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;97,4;-1,033333333;-0,858333333;2303
2017;Under 250.000 kr.;05.2 Boligtekstiler;96,79166667;-4,383333333;-0,525;394
2017;Under 250.000 kr.;05.3 Husholdningsapparater og reparation heraf;107,1166667;4,95;-3,258333333;612
2017;Under 250.000 kr.;05.4 Glas, service og husholdningsredskaber;99,04166667;-1,85;-1,775;617
2017;Under 250.000 kr.;05.5 Vaerktoej og udstyr til hus og have;99,74166667;-1,05;1,858333333;466
2017;Under 250.000 kr.;05.6 Andre varer og tjenester til husholdningen;99,25;-0,8;-1,416666667;1323
2017;Under 250.000 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;97,8;-0,041666667;-0,241666667;1493
2017;Under 250.000 kr.;06.2 Ambulant behandling;103,325;2,05;2,283333333;1647
2017;Under 250.000 kr.;06.3 Hospitalstjenester;98,3;-0,35;0,05;0
2017;Under 250.000 kr.;07.1 koeb af koeretoejer;96,675;-1,291666667;-1,616666667;2529
2017;Under 250.000 kr.;07.2 Drift af personlige transportmidler;102,1333333;3,408333333;3,966666667;6322
2017;Under 250.000 kr.;07.3 Transporttjenester;101,15;1,783333333;1,658333333;3370
2017;Under 250.000 kr.;08.1 Posttjenester;181,9;9,05;4;46
2017;Under 250.000 kr.;08.2 Telefon- og telefaxudstyr;88,46666667;-4,441666667;-6,291666667;750
2017;Under 250.000 kr.;08.3 Teletjenester;84,53333333;-7,375;-1,741666667;5073
2017;Under 250.000 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;87,6;-5,375;-6,8;2909
2017;Under 250.000 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;100,9916667;0,25;4,941666667;-2
2017;Under 250.000 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;101,3416667;0,575;-1,425;2257
2017;Under 250.000 kr.;09.4 Fritids- og kulturtjenester;106,9166667;4,175;2,291666667;6353
2017;Under 250.000 kr.;09.5 Aviser, boeger og papirvarer;109,25;0,9;4,933333333;1120
2017;Under 250.000 kr.;09.6 Pakkerejser;105,0416667;3,783333333;2,983333333;2470
2017;Under 250.000 kr.;10. Uddannelse;105,4166667;2,725;2,608333333;170
2017;Under 250.000 kr.;11.1 Restauranter, cafeer og kantiner mv.;103,0583333;1,591666667;1,541666667;6920
2017;Under 250.000 kr.;11.2 Overnatningsfaciliteter;110,25;0,925;9,891666667;811
2017;Under 250.000 kr.;12.1 Personlig pleje;97,30833333;-1,516666667;-2,041666667;3100
2017;Under 250.000 kr.;12.3 Andre personlige effekter;94,99166667;-3,041666667;-6,4;684
2017;Under 250.000 kr.;12.4 Daginstitutioner og social forsorg;103,6;0,9;2,2;1299
2017;Under 250.000 kr.;12.5 Forsikring;103,175;0,125;1,5;5221
2017;Under 250.000 kr.;12.6 Finansielle tjenester;107,5166667;3,325;2,316666667;120
2017;Under 250.000 kr.;12.7 Andre tjenester;109,5083333;6,291666667;2,275;984
2017;250.000 - 449.999 kr.;00 Forbrugerprisindekset i alt;101,3833333;1,041666667;0,558333333;223903
2017;250.000 - 449.999 kr.;01.1 Foedevarer;103,4;2,866666667;0,183333333;25053
2017;250.000 - 449.999 kr.;01.2 Ikke-alkoholiske drikkevarer;99,375;3,1;0,675;2513
2017;250.000 - 449.999 kr.;02.1 Alkoholiske drikkevarer;100,95;0,841666667;1,358333333;3160
2017;250.000 - 449.999 kr.;02.2 Tobak;100,4583333;0,183333333;0,541666667;1761
2017;250.000 - 449.999 kr.;03.1 Beklaedning;94,88333333;-1,45;-1,283333333;6556
2017;250.000 - 449.999 kr.;03.2 Fodtoej;106,1833333;2,525;2,65;1129
2017;250.000 - 449.999 kr.;04.1 Faktisk husleje;103,1666667;1,608333333;1,233333333;34602
2017;250.000 - 449.999 kr.;04.2 Beregnet lejevaerdi af bolig;103,3666667;1,608333333;1,233333333;19399
2017;250.000 - 449.999 kr.;04.3 Vedligeholdelse og reparation af bolig;101,675;-0,116666667;1,658333333;2952
2017;250.000 - 449.999 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;103,55;2,575;0,2;6993
2017;250.000 - 449.999 kr.;04.5 Elektricitet, gas og andet braendsel;97,30833333;-0,641666667;0,966666667;22848
2017;250.000 - 449.999 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;97,93333333;-1,4;-1,6;3083
2017;250.000 - 449.999 kr.;05.2 Boligtekstiler;97,20833333;-3,4;1,9;774
2017;250.000 - 449.999 kr.;05.3 Husholdningsapparater og reparation heraf;96,45;-1,791666667;-4,591666667;1941
2017;250.000 - 449.999 kr.;05.4 Glas, service og husholdningsredskaber;97,10833333;-3,441666667;-2,316666667;831
2017;250.000 - 449.999 kr.;05.5 Vaerktoej og udstyr til hus og have;99,75;-1,133333333;1,7;723
2017;250.000 - 449.999 kr.;05.6 Andre varer og tjenester til husholdningen;99,66666667;-0,441666667;-1,1;2033
2017;250.000 - 449.999 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;97,90833333;-0,641666667;-0,8;4604
2017;250.000 - 449.999 kr.;06.2 Ambulant behandling;103,35;2,025;2,291666667;3880
2017;250.000 - 449.999 kr.;06.3 Hospitalstjenester;98,3;-0,35;0,05;0
2017;250.000 - 449.999 kr.;07.1 koeb af koeretoejer;97,13333333;-1,658333333;-1,041666667;5925
2017;250.000 - 449.999 kr.;07.2 Drift af personlige transportmidler;101,5583333;3,516666667;2,716666667;11083
2017;250.000 - 449.999 kr.;07.3 Transporttjenester;102,625;3,8;3,05;3008
2017;250.000 - 449.999 kr.;08.1 Posttjenester;181,9;9,05;4;50
2017;250.000 - 449.999 kr.;08.2 Telefon- og telefaxudstyr;88,38333333;-4,525;-6,341666667;1046
2017;250.000 - 449.999 kr.;08.3 Teletjenester;85,68333333;-6,716666667;-1,533333333;6325
2017;250.000 - 449.999 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;87,49166667;-5,85;-6,091666667;2872
2017;250.000 - 449.999 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;101,2833333;1,058333333;1,008333333;528
2017;250.000 - 449.999 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;102,0083333;0,733333333;-0,8;4167
2017;250.000 - 449.999 kr.;09.4 Fritids- og kulturtjenester;106,4916667;3,891666667;2,266666667;7571
2017;250.000 - 449.999 kr.;09.5 Aviser, boeger og papirvarer;107,6583333;1,25;3,575;2426
2017;250.000 - 449.999 kr.;09.6 Pakkerejser;105,0416667;3,783333333;2,983333333;3190
2017;250.000 - 449.999 kr.;10. Uddannelse;105,925;3,05;2,525;1330
2017;250.000 - 449.999 kr.;11.1 Restauranter, cafeer og kantiner mv.;103,0083333;1,608333333;1,458333333;9164
2017;250.000 - 449.999 kr.;11.2 Overnatningsfaciliteter;124,0916667;3,7;0,775;3515
2017;250.000 - 449.999 kr.;12.1 Personlig pleje;97,8;-1,6;-1,425;4624
2017;250.000 - 449.999 kr.;12.3 Andre personlige effekter;96,03333333;-2,1;-4;1187
2017;250.000 - 449.999 kr.;12.4 Daginstitutioner og social forsorg;103,6416667;1,525;2,058333333;901
2017;250.000 - 449.999 kr.;12.5 Forsikring;103,15;0,275;1,55;9284
2017;250.000 - 449.999 kr.;12.6 Finansielle tjenester;108,6083333;4,141666667;2,683333333;320
2017;250.000 - 449.999 kr.;12.7 Andre tjenester;104,575;2,95;1,05;554
2017;450.000 - 699.999 kr.;00 Forbrugerprisindekset i alt;101,3083333;1,133333333;0,933333333;301662
2017;450.000 - 699.999 kr.;01.1 Foedevarer;103,225;2,666666667;0,066666667;32985
2017;450.000 - 699.999 kr.;01.2 Ikke-alkoholiske drikkevarer;99,2;2,966666667;0,7;3608
2017;450.000 - 699.999 kr.;02.1 Alkoholiske drikkevarer;101,1416667;1,033333333;1,808333333;4478
2017;450.000 - 699.999 kr.;02.2 Tobak;100,6416667;0,266666667;0,625;2563
2017;450.000 - 699.999 kr.;03.1 Beklaedning;93,99166667;-1,766666667;-1,191666667;9905
2017;450.000 - 699.999 kr.;03.2 Fodtoej;105,3833333;2,191666667;2,483333333;1646
2017;450.000 - 699.999 kr.;04.1 Faktisk husleje;102,7666667;1,616666667;1,233333333;29420
2017;450.000 - 699.999 kr.;04.2 Beregnet lejevaerdi af bolig;103,3666667;1,608333333;1,233333333;32311
2017;450.000 - 699.999 kr.;04.3 Vedligeholdelse og reparation af bolig;101,4166667;-0,275;1,433333333;4520
2017;450.000 - 699.999 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;104,55;3,325;0,15;8982
2017;450.000 - 699.999 kr.;04.5 Elektricitet, gas og andet braendsel;97,325;-0,25;1,808333333;23460
2017;450.000 - 699.999 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;98,53333333;-0,816666667;-0,908333333;5756
2017;450.000 - 699.999 kr.;05.2 Boligtekstiler;98,91666667;-2,55;0,383333333;924
