REF_YR,region,kategori,beskrivelse,forbrug,inflation_t_tminus1,inflation_t_tplus1
2015,2,12.3,Andre personlige effekter,1455,1.007916666666667,.9809166666666667
2015,2,12.4,Daginstitutioner og social forsorg,2630,1.003416666666667,1.021166666666667
2015,2,12.5,Forsikring,19672,1.021,1.02875
2015,2,12.6,Finansielle tjenester,911,1.072666666666667,1.043333333333333
2015,2,12.7,Andre tjenester,886,1.023166666666667,1.016166666666667
2015,3,01.1,Fødevarer,32590,1.011916666666667,1.005583333333333
2015,3,01.2,Ikke-alkoholiske drikkevarer,3135,.9941666666666666,.9635833333333333
2015,3,02.1,Alkoholiske drikkevarer,3463,1.001,1.00125
2015,3,02.2,Tobak,2603,1.004,1.003833333333333
2015,3,03.1,Beklædning,9451,.9895,.9569166666666666
2015,3,03.2,Fodtøj,2459,1.07025,1.032166666666667
2015,3,04.1,Faktisk husleje,23320,1.0195,1.011666666666667
2015,3,04.2,Beregnet lejeværdi af bolig,29082,1.018916666666667,1.017166666666667
2015,3,04.3,Vedligeholdelse og reparation af bolig,3571,1.018416666666667,1.017
2015,3,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,7784,.9965000000000001,1.01225
2015,3,04.5,"Elektricitet, gas og andet brændsel",20550,.9386666666666666,.9759166666666667
2015,3,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",7578,1.013916666666667,.9939166666666667
2015,3,05.2,Boligtekstiler,1440,1.010333333333333,1.015333333333333
2015,3,05.3,Husholdningsapparater og reparation heraf,2107,.9919166666666667,1.0105
2015,3,05.4,"Glas, service og husholdningsredskaber",2231,1.005666666666667,.99975
2015,3,05.5,Værktøj og udstyr til hus og have,1634,1.003833333333333,1.0095
2015,3,05.6,Andre varer og tjenester til husholdningen,3401,1.003,1.00025
2015,3,06.1,"Medicinske produkter, apparater og medicinsk udstyr",4122,1.000166666666667,.991
2015,3,06.2,Ambulant behandling,3608,1.01775,1.0125
2015,3,06.3,Hospitalstjenester,93,1.001916666666667,.9865
2015,3,07.1,Køb af køretøjer,21137,1.001833333333333,.9890833333333333
2015,3,07.2,Drift af personlige transportmidler,23488,.9793333333333334,.9845
2015,3,07.3,Transporttjenester,3643,1.016,.9880833333333333
2015,3,08.1,Posttjenester,69,1.082,1.6805
2015,3,08.2,Telefon- og telefaxudstyr,1416,.9664166666666667,.9266666666666666
2015,3,08.3,Teletjenester,5646,.9438333333333333,.9145833333333333
2015,3,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,3230,.9662500000000001,.9485833333333333
2015,3,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,793,1.011083333333333,1.019333333333333
2015,3,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",6493,.9904166666666667,1.01375
2015,3,09.4,Fritids- og kulturtjenester,10157,1.01175,1.022833333333333
2015,3,09.5,"Aviser, bøger og papirvarer",2657,1.115166666666667,1.070333333333333
2015,3,09.6,Pakkerejser,3837,1.014666666666667,1.012666666666667
2015,3,10.,Uddannelse,1846,1.03075,1.027
2015,3,11.1,"Restauranter, cafeer og kantiner mv.",11283,1.010833333333333,1.01325
2015,3,11.2,Overnatningsfaciliteter,2854,.99625,1.116
2015,3,12.1,Personlig pleje,6226,1.003583333333333,.9911666666666666
2015,3,12.3,Andre personlige effekter,1757,.9963333333333333,.9711666666666666
2015,3,12.4,Daginstitutioner og social forsorg,2998,.9938333333333333,1.01875
2015,3,12.5,Forsikring,19635,1.02075,1.027
2015,3,12.6,Finansielle tjenester,614,1.063833333333333,1.03875
2015,3,12.7,Andre tjenester,696,1.023166666666667,1.015083333333333
2015,4,01.1,Fødevarer,29769,1.012416666666667,1.005833333333333
2015,4,01.2,Ikke-alkoholiske drikkevarer,2755,.9945000000000001,.9655833333333333
2015,4,02.1,Alkoholiske drikkevarer,3291,1.00325,1.002
2015,4,02.2,Tobak,2482,1.004166666666667,1.00375
2015,4,03.1,Beklædning,7949,.9885,.9604166666666667
2015,4,03.2,Fodtøj,2027,1.07325,1.038083333333333
2015,4,04.1,Faktisk husleje,23993,1.018583333333333,1.013583333333333
2015,4,04.2,Beregnet lejeværdi af bolig,33811,1.018916666666667,1.017166666666667
2015,4,04.3,Vedligeholdelse og reparation af bolig,3764,1.021,1.022416666666667
2015,4,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,8332,.9955000000000001,1.01325
2015,4,04.5,"Elektricitet, gas og andet brændsel",22680,.9514166666666667,.9795
2015,4,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",4355,1.019916666666667,.9948333333333333
2015,4,05.2,Boligtekstiler,1247,1.007583333333333,1.00575
2015,4,05.3,Husholdningsapparater og reparation heraf,1986,.9984166666666666,1.001
2015,4,05.4,"Glas, service og husholdningsredskaber",1369,1.011333333333333,1.004583333333333
2015,4,05.5,Værktøj og udstyr til hus og have,1402,1.0005,1.007666666666667
2015,4,05.6,Andre varer og tjenester til husholdningen,2396,1.001416666666667,.9981666666666666
2015,4,06.1,"Medicinske produkter, apparater og medicinsk udstyr",2634,.9843333333333333,.9710833333333333
2015,4,06.2,Ambulant behandling,2843,1.01775,1.01325
2015,4,06.3,Hospitalstjenester,0,1.001916666666667,.9865
2015,4,07.1,Køb af køretøjer,17982,1.001166666666667,.9884166666666667
2015,4,07.2,Drift af personlige transportmidler,19808,.9716666666666667,.982
2015,4,07.3,Transporttjenester,2995,1.01625,.984
2015,4,08.1,Posttjenester,118,1.082,1.6805
2015,4,08.2,Telefon- og telefaxudstyr,1395,.9666666666666667,.9265833333333333
2015,4,08.3,Teletjenester,6235,.945,.9176666666666666
2015,4,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,3002,.9601666666666666,.93375
2015,4,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,529,1.019,1.02
2015,4,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",5372,.9910833333333333,1.010083333333333
2015,4,09.4,Fritids- og kulturtjenester,9520,1.010833333333333,1.023166666666667
2015,4,09.5,"Aviser, bøger og papirvarer",2408,1.116583333333333,1.0695
2015,4,09.6,Pakkerejser,4619,1.014666666666667,1.012666666666667
2015,4,10.,Uddanelse,1386,1.025583333333333,1.026166666666667
2015,4,11.1,"Restauranter, cafeer og kantiner mv.",8383,1.010333333333333,1.012916666666667
2015,4,11.2,Overnatningsfaciliteter,2743,.99525,1.0955
2015,4,12.1,Personlig pleje,5344,1.003,.9896666666666667
2015,4,12.3,Andre personlige effekter,1530,1.0045,.9774166666666667
2015,4,12.4,Daginstitutioner og social forsorg,3798,.9934166666666666,1.02075
2015,4,12.5,Forsikring,18003,1.02025,1.02375
2015,4,12.6,Finansielle tjenester,875,1.05775,1.037333333333333
2015,4,12.7,Andre tjenester,509,1.022,1.023333333333333
2015,5,01.1,Fødevarer,30761,1.0135,1.007416666666667
2015,5,01.2,Ikke-alkoholiske drikkevarer,3052,.9931666666666666,.9653333333333334
2015,5,02.1,Alkoholiske drikkevarer,3626,1.004916666666667,1.001666666666667
2015,5,02.2,Tobak,3644,1.00325,1.000916666666667
2015,5,03.1,Beklædning,10872,.9865,.96175
2015,5,03.2,Fodtøj,2255,1.063333333333333,1.034333333333333
2015,5,04.1,Faktisk husleje,20894,1.021833333333333,.9990833333333333
2015,5,04.2,Beregnet lejeværdi af bolig,28529,1.018916666666667,1.017166666666667
2015,5,04.3,Vedligeholdelse og reparation af bolig,5943,1.0155,1.017583333333333
2015,5,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,7969,.99725,1.0165
2015,5,04.5,"Elektricitet, gas og andet brændsel",21991,.94325,.97575
2015,5,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",8957,1.0255,.9950833333333333
2015,5,05.2,Boligtekstiler,1807,1.006,1.004833333333333
2015,5,05.3,Husholdningsapparater og reparation heraf,2170,.9951666666666666,.9926666666666667
2015,5,05.4,"Glas, service og husholdningsredskaber",2199,.9980833333333333,.9945833333333334
2015,5,05.5,Værktøj og udstyr til hus og have,1637,.9991666666666666,1.007166666666667
2015,5,05.6,Andre varer og tjenester til husholdningen,2848,1.00375,1.002833333333333
2015,5,06.1,"Medicinske produkter, apparater og medicinsk udstyr",4012,.9989166666666667,.9853333333333333
2015,5,06.2,Ambulant behandling,3427,1.01725,1.012
2015,5,06.3,Hospitalstjenester,1,1.001916666666667,.9865
2015,5,07.1,Køb af køretøjer,18958,.9991666666666666,.9835
2015,5,07.2,Drift af personlige transportmidler,21743,.99025,.988
2015,5,07.3,Transporttjenester,3399,1.02325,.97875
2015,5,08.1,Posttjenester,135,1.082,1.6805
2015,5,08.2,Telefon- og telefaxudstyr,1742,.9663333333333334,.92675
2015,5,08.3,Teletjenester,5645,.9493333333333334,.92725
2015,5,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,3473,.9601666666666666,.9359166666666667
2015,5,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,1890,1.015916666666667,1.018583333333333
2015,5,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",8173,.9919166666666667,1.012
2015,5,09.4,Fritids- og kulturtjenester,10726,1.007083333333333,1.021333333333333
2015,5,09.5,"Aviser, bøger og papirvarer",2499,1.134166666666667,1.083166666666667
2015,5,09.6,Pakkerejser,5812,1.014666666666667,1.012666666666667
2015,5,10.,Uddannelse,1062,1.02825,1.027333333333333
2015,5,11.1,"Restauranter, cafeer og kantiner mv.",10827,1.011166666666667,1.01325
2015,5,11.2,Overnatningsfaciliteter,1817,.9955833333333334,1.106333333333333
2015,5,12.1,Personlig pleje,5920,1.005333333333333,.9954166666666666
2015,5,12.3,Andre personlige effekter,2418,1.0065,.9788333333333333
2015,5,12.4,Daginstitutioner og social forsorg,2852,.9845833333333334,1.01975
2015,5,12.5,Forsikring,19929,1.02025,1.0255
2015,5,12.6,Finansielle tjenester,1007,1.061333333333333,1.036583333333333
2015,5,12.7,Andre tjenester,375,1.02225,1.018583333333333
2016,1,01.1,Fødevarer,36085,1.00475,1.029666666666667
2016,1,01.2,Ikke-alkoholiske drikkevarer,3374,.9636666666666667,1.031166666666667
2016,1,02.1,Alkoholiske drikkevarer,5542,1.00525,1.009083333333333
2016,1,02.2,Tobak,1918,1.005166666666667,1.003
2016,1,03.1,Beklædning,10680,.9594166666666667,.9839166666666667
2016,1,03.2,Fodtøj,2284,1.036416666666667,1.015166666666667
2016,1,04.1,Faktisk husleje,31452,1.0165,1.016166666666667
2016,1,04.2,Beregnet lejeværdi af bolig,46395,1.017166666666667,1.016083333333333
2016,1,04.3,Vedligeholdelse og reparation af bolig,4827,1.014833333333333,1.002083333333333
2016,1,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,10316,1.0075,1.0165
2016,1,04.5,"Elektricitet, gas og andet brændsel",20619,.97925,.9911666666666666
2016,1,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",6286,.985,.9896666666666667
2016,1,05.2,Boligtekstiler,1201,1.012666666666667,.9561666666666667
2016,1,05.3,Husholdningsapparater og reparation heraf,2438,1.0215,1.0495
2016,1,05.4,"Glas, service og husholdningsredskaber",1540,1.009,.9815
2016,1,05.5,Værktøj og udstyr til hus og have,1370,1.007916666666667,.9895
2016,1,05.6,Andre varer og tjenester til husholdningen,3467,1.000416666666667,.992
2016,1,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3186,.979,.9995833333333334
2016,1,06.2,Ambulant behandling,5354,1.0125,1.0205
2016,1,06.3,Hospitalstjenester,0,.9865,.9965000000000001
2016,1,07.1,Køb af køretøjer,13532,.9795,.9870833333333333
2016,1,07.2,Drift af personlige transportmidler,18834,.988,1.034083333333333
2016,1,07.3,Transporttjenester,7578,.99375,1.017833333333333
2016,1,08.1,Posttjenester,211,1.6805,1.0905
2016,1,08.2,Telefon- og telefaxudstyr,1576,.9265833333333333,.9555833333333333
2016,1,08.3,Teletjenester,6802,.9161666666666667,.92625
2016,1,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,4449,.9256666666666666,.94625
2016,1,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,759,1.00725,1.0025
2016,1,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",5347,1.007916666666667,1.00575
2016,1,09.4,Fritids- og kulturtjenester,11184,1.0265,1.04175
2016,1,09.5,"Aviser, bøger og papirvarer",2711,1.084916666666667,1.009
2016,1,09.6,Pakkerejser,7090,1.012666666666667,1.037833333333333
2016,1,10.,Uddannelse,2308,1.025916666666667,1.02725
2016,1,11.1,"Restauranter, cafeer og kantiner mv.",19307,1.01475,1.015916666666667
2016,1,11.2,Overnatningsfaciliteter,4851,1.0955,1.00925
2016,1,12.1,Personlig pleje,6636,.98825,.9848333333333333
2016,1,12.3,Andre personlige effekter,1558,.9796666666666667,.9695833333333334
2016,1,12.4,Daginstitutioner og social forsorg,4656,1.027,1.009
2016,1,12.5,Forsikring,14405,1.0305,1.00125
2016,1,12.6,Finansielle tjenester,1344,1.041,1.03325
2016,1,12.7,Andre tjenester,605,1.03125,1.062916666666667
2016,2,01.1,Fødevarer,35119,1.0055,1.028666666666667
2016,2,01.2,Ikke-alkoholiske drikkevarer,2969,.964,1.031
2016,2,02.1,Alkoholiske drikkevarer,4497,1.001,1.008416666666667
2016,2,02.2,Tobak,2475,1.002833333333333,1.001833333333333
2016,2,03.1,Beklædning,9921,.9632500000000001,.9855
2016,2,03.2,Fodtøj,3126,1.036583333333333,1.02525
2016,2,04.1,Faktisk husleje,23175,1.0155,1.016083333333333
2016,2,04.2,Beregnet lejeværdi af bolig,38502,1.017166666666667,1.016083333333333
2016,2,04.3,Vedligeholdelse og reparation af bolig,5190,1.017916666666667,.9988333333333334
2016,2,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,9662,1.00975,1.02575
2016,2,04.5,"Elektricitet, gas og andet brændsel",21345,.9795,.9935833333333334
2016,2,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",7729,.9938333333333333,.986
2016,2,05.2,Boligtekstiler,1370,1.006583333333333,.966
2016,2,05.3,Husholdningsapparater og reparation heraf,2679,.9821666666666666,.9820833333333333
2016,2,05.4,"Glas, service og husholdningsredskaber",2083,1.006,.9655833333333333
2016,2,05.5,Værktøj og udstyr til hus og have,2075,1.008833333333333,.9886666666666667
2016,2,05.6,Andre varer og tjenester til husholdningen,3472,1.001083333333333,.9955833333333334
2016,2,06.1,"Medicinske produkter, apparater og medicinsk udstyr",5967,.9855833333333334,.9935833333333334
2016,2,06.2,Ambulant behandling,3870,1.013,1.02025
2016,2,06.3,Hospitalstjenester,0,.9865,.9965000000000001
2016,2,07.1,Køb af køretøjer,25763,.988,.9834166666666667
2016,2,07.2,Drift af personlige transportmidler,22606,.9818333333333333,1.035166666666667
2016,2,07.3,Transporttjenester,3578,.9886666666666667,1.038
2016,2,08.1,Posttjenester,230,1.6805,1.0905
2016,2,08.2,Telefon- og telefaxudstyr,1595,.9265,.95475
2016,2,08.3,Teletjenester,7283,.92125,.9328333333333333
2016,2,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,3438,.9293333333333333,.9415
2016,2,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,1715,1.00225,1.010583333333333
2016,2,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",8572,1.01275,1.007333333333333
2016,2,09.4,Fritids- og kulturtjenester,10034,1.025166666666667,1.038916666666667
2016,2,09.5,"Aviser, bøger og papirvarer",2726,1.064083333333333,1.0125
2016,2,09.6,Pakkerejser,6609,1.012666666666667,1.037833333333333
2016,2,10.,Uddannelse,837,1.027666666666667,1.0305
2016,2,11.1,"Restauranter, cafeer og kantiner mv.",11964,1.014,1.016083333333333
2016,2,11.2,Overnatningsfaciliteter,4013,1.192,1.037
2016,2,12.1,Personlig pleje,7705,.994,.984
2016,2,12.3,Andre personlige effekter,1775,.9809166666666667,.979
2016,2,12.4,Daginstitutioner og social forsorg,3055,1.021166666666667,1.01525
2016,2,12.5,Forsikring,17099,1.02875,1.00275
2016,2,12.6,Finansielle tjenester,709,1.043333333333333,1.041416666666667
2016,2,12.7,Andre tjenester,817,1.016166666666667,1.0295
2016,3,01.1,Fødevarer,31865,1.005583333333333,1.026666666666667
2016,3,01.2,Ikke-alkoholiske drikkevarer,3025,.9635833333333333,1.029666666666667
2016,3,02.1,Alkoholiske drikkevarer,3555,1.00125,1.010333333333333
2016,3,02.2,Tobak,2778,1.003833333333333,1.002666666666667
2016,3,03.1,Beklædning,8402,.9569166666666666,.9823333333333334
2016,3,03.2,Fodtøj,2210,1.032166666666667,1.021916666666667
2016,3,04.1,Faktisk husleje,23834,1.011666666666667,1.016166666666667
2016,3,04.2,Beregnet lejeværdi af bolig,27393,1.017166666666667,1.016083333333333
2016,3,04.3,Vedligeholdelse og reparation af bolig,4391,1.017,.99725
2016,3,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,8189,1.01225,1.03325
2016,3,04.5,"Elektricitet, gas og andet brændsel",19761,.9759166666666667,.9975000000000001
2016,3,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",5114,.9939166666666667,.9918333333333333
2016,3,05.2,Boligtekstiler,1439,1.015333333333333,.9745
2016,3,05.3,Husholdningsapparater og reparation heraf,2599,1.0105,.97925
2016,3,05.4,"Glas, service og husholdningsredskaber",1643,.99975,.9736666666666667
2016,3,05.5,Værktøj og udstyr til hus og have,2022,1.0095,.9965833333333334
2016,3,05.6,Andre varer og tjenester til husholdningen,3182,1.00025,.9916666666666667
2016,3,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3639,.991,.9964166666666666
2016,3,06.2,Ambulant behandling,3976,1.0125,1.0205
2016,3,06.3,Hospitalstjenester,0,.9865,.9965000000000001
2016,3,07.1,Køb af køretøjer,16367,.9890833333333333,.9868333333333333
2016,3,07.2,Drift af personlige transportmidler,22433,.9845,1.034416666666667
2016,3,07.3,Transporttjenester,3181,.9880833333333333,1.036666666666667
2016,3,08.1,Posttjenester,105,1.6805,1.0905
2016,3,08.2,Telefon- og telefaxudstyr,1417,.9266666666666666,.9549166666666666
2016,3,08.3,Teletjenester,6476,.9145833333333333,.929
2016,3,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,2676,.9485833333333333,.95775
2016,3,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,1315,1.019333333333333,1.012
2016,3,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",6547,1.01375,.9986666666666667
2016,3,09.4,Fritids- og kulturtjenester,9671,1.022833333333333,1.036416666666667
2016,3,09.5,"Aviser, bøger og papirvarer",2762,1.070333333333333,1.027666666666667
2016,3,09.6,Pakkerejser,4347,1.012666666666667,1.037833333333333
2016,3,10.,Uddannelse,1395,1.027,1.032583333333333
2016,3,11.1,"Restauranter, cafeer og kantiner mv.",10459,1.01325,1.016
2016,3,11.2,Overnatningsfaciliteter,3405,1.116,1.020833333333333
2016,3,12.1,Personlig pleje,5832,.9911666666666666,.9855833333333334
2016,3,12.3,Andre personlige effekter,1956,.9711666666666666,.9903333333333333
2016,3,12.4,Daginstitutioner og social forsorg,2969,1.01875,1.023666666666667
2016,3,12.5,Forsikring,16092,1.027,1.002
2016,3,12.6,Finansielle tjenester,684,1.03875,1.055
2016,3,12.7,Andre tjenester,550,1.015083333333333,1.024833333333333
2016,4,01.1,Fødevarer,30525,1.005833333333333,1.026666666666667
2016,4,01.2,Ikke-alkoholiske drikkevarer,2652,.9655833333333333,1.03175
2016,4,02.1,Alkoholiske drikkevarer,3691,1.002,1.0095
2016,4,02.2,Tobak,2038,1.00375,1.001833333333333
2016,4,03.1,Beklædning,6388,.9604166666666667,.9849166666666667
2016,4,03.2,Fodtøj,1800,1.038083333333333,1.029833333333333
2016,4,04.1,Faktisk husleje,25933,1.013583333333333,1.017
2016,4,04.2,Beregnet lejeværdi af bolig,33401,1.017166666666667,1.016083333333333
2016,4,04.3,Vedligeholdelse og reparation af bolig,3408,1.022416666666667,.9969166666666667
2016,4,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,8327,1.01325,1.03775
2016,4,04.5,"Elektricitet, gas og andet brændsel",21674,.9795,.9960833333333333
2016,4,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",3558,.9948333333333333,.9875833333333334
2016,4,05.2,Boligtekstiler,1382,1.00575,.9538333333333333
2016,4,05.3,Husholdningsapparater og reparation heraf,1979,1.001,.969
2016,4,05.4,"Glas, service og husholdningsredskaber",1001,1.004583333333333,.9886666666666667
2016,4,05.5,Værktøj og udstyr til hus og have,1530,1.007666666666667,.9964166666666666
2016,4,05.6,Andre varer og tjenester til husholdningen,2021,.9981666666666666,.9895833333333334
2016,4,06.1,"Medicinske produkter, apparater og medicinsk udstyr",2455,.9710833333333333,1.002666666666667
2016,4,06.2,Ambulant behandling,2772,1.01325,1.0205
2016,4,06.3,Hospitalstjenester,0,.9865,.9965000000000001
2016,4,07.1,Køb af køretøjer,11401,.9884166666666667,.987
2016,4,07.2,Drift af personlige transportmidler,17631,.982,1.0335
2016,4,07.3,Transporttjenester,2846,.984,1.021916666666667
2016,4,08.1,Posttjenester,149,1.6805,1.0905
2016,4,08.2,Telefon- og telefaxudstyr,748,.9265833333333333,.9545
2016,4,08.3,Teletjenester,7250,.9176666666666666,.9289166666666666
2016,4,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,2294,.93375,.9399166666666666
2016,4,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,603,1.02,1.014833333333333
2016,4,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",5350,1.010083333333333,.9973333333333333
2016,4,09.4,Fritids- og kulturtjenester,7794,1.023166666666667,1.03925
2016,4,09.5,"Aviser, bøger og papirvarer",2523,1.0695,1.028083333333333
2016,4,09.6,Pakkerejser,3563,1.012666666666667,1.037833333333333
2016,4,10.,Uddanelse,850,1.026166666666667,1.0295
2016,4,11.1,"Restauranter, cafeer og kantiner mv.",7998,1.012916666666667,1.0155
2016,4,11.2,Overnatningsfaciliteter,3635,1.0955,1.043833333333333
2016,4,12.1,Personlig pleje,4416,.9896666666666667,.9804166666666667
2016,4,12.3,Andre personlige effekter,1747,.9774166666666667,.9769166666666667
2016,4,12.4,Daginstitutioner og social forsorg,4378,1.02075,1.020083333333333
2016,4,12.5,Forsikring,13994,1.02375,.99925
2016,4,12.6,Finansielle tjenester,625,1.037333333333333,1.051166666666667
2016,4,12.7,Andre tjenester,620,1.023333333333333,1.044833333333333
2016,5,01.1,Fødevarer,31002,1.007416666666667,1.028
2016,5,01.2,Ikke-alkoholiske drikkevarer,2961,.9653333333333334,1.03025
2016,5,02.1,Alkoholiske drikkevarer,3925,1.001666666666667,1.007583333333333
2016,5,02.2,Tobak,2868,1.000916666666667,1.001
2016,5,03.1,Beklædning,10649,.96175,.9854166666666667
2016,5,03.2,Fodtøj,1796,1.034333333333333,1.029166666666667
2016,5,04.1,Faktisk husleje,22598,.9990833333333333,1.016083333333333
2016,5,04.2,Beregnet lejeværdi af bolig,25441,1.017166666666667,1.016083333333333
2016,5,04.3,Vedligeholdelse og reparation af bolig,6175,1.017583333333333,.9960833333333333
2016,5,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,8706,1.0165,1.03925
2016,5,04.5,"Elektricitet, gas og andet brændsel",20931,.97575,.9994166666666666
2016,5,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",4894,.9950833333333333,.989
2016,5,05.2,Boligtekstiler,1110,1.004833333333333,.95675
2016,5,05.3,Husholdningsapparater og reparation heraf,2764,.9926666666666667,.9785833333333334
2016,5,05.4,"Glas, service og husholdningsredskaber",1497,.9945833333333334,.9763333333333334
2016,5,05.5,Værktøj og udstyr til hus og have,1367,1.007166666666667,.9925833333333334
2016,5,05.6,Andre varer og tjenester til husholdningen,3057,1.002833333333333,1.00225
2016,5,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3842,.9853333333333333,.9958333333333333
2016,5,06.2,Ambulant behandling,4013,1.012,1.02
2016,5,06.3,Hospitalstjenester,0,.9865,.9965000000000001
2016,5,07.1,Køb af køretøjer,15933,.9835,.9864166666666667
2016,5,07.2,Drift af personlige transportmidler,22350,.988,1.03275
2016,5,07.3,Transporttjenester,3070,.97875,1.039166666666667
2016,5,08.1,Posttjenester,207,1.6805,1.0905
2016,5,08.2,Telefon- og telefaxudstyr,1857,.92675,.95525
2016,5,08.3,Teletjenester,6501,.92725,.9343333333333333
2016,5,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,3361,.9359166666666667,.9405833333333333
2016,5,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,4169,1.018583333333333,1.013166666666667
2016,5,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",7802,1.012,.998
2016,5,09.4,Fritids- og kulturtjenester,9475,1.021333333333333,1.03525
2016,5,09.5,"Aviser, bøger og papirvarer",2395,1.083166666666667,1.010083333333333
2016,5,09.6,Pakkerejser,5381,1.012666666666667,1.037833333333333
2016,5,10.,Uddannelse,1094,1.027333333333333,1.033833333333333
2016,5,11.1,"Restauranter, cafeer og kantiner mv.",11565,1.01325,1.015916666666667
2016,5,11.2,Overnatningsfaciliteter,2362,1.106333333333333,1.033583333333333
2016,5,12.1,Personlig pleje,4961,.9954166666666666,.98425
2016,5,12.3,Andre personlige effekter,2898,.9788333333333333,.9771666666666666
2016,5,12.4,Daginstitutioner og social forsorg,1953,1.01975,1.0175
2016,5,12.5,Forsikring,16469,1.0255,.99825
2016,5,12.6,Finansielle tjenester,1000,1.036583333333333,1.048583333333333
2016,5,12.7,Andre tjenester,750,1.018583333333333,1.036833333333333
2017,1,01.1,Fødevarer,36745,1.029666666666667,1.001916666666667
2017,1,01.2,Ikke-alkoholiske drikkevarer,3480,1.031166666666667,1.00975
2017,1,02.1,Alkoholiske drikkevarer,5690,1.009083333333333,1.00825
2017,1,02.2,Tobak,1644,1.003,1.005416666666667
2017,1,03.1,Beklædning,12423,.9839166666666667,.9878333333333333
2017,1,03.2,Fodtøj,2197,1.015166666666667,1.029416666666667
2017,1,04.1,Faktisk husleje,31942,1.016166666666667,1.012333333333333
2017,1,04.2,Beregnet lejeværdi af bolig,48972,1.016083333333333,1.012333333333333
2017,1,04.3,Vedligeholdelse og reparation af bolig,5209,1.002083333333333,1.013833333333333
2017,1,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,9933,1.0165,1.004083333333333
2017,1,04.5,"Elektricitet, gas og andet brændsel",23390,.9911666666666666,1.000583333333333
2017,1,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",7972,.9896666666666667,.9914166666666666
2017,1,05.2,Boligtekstiler,1079,.9561666666666667,.99475
2017,1,05.3,Husholdningsapparater og reparation heraf,2594,1.0495,.9674166666666667
2017,1,05.4,"Glas, service og husholdningsredskaber",1209,.9815,.98225
2017,1,05.5,Værktøj og udstyr til hus og have,1288,.9895,1.018583333333333
2017,1,05.6,Andre varer og tjenester til husholdningen,3740,.992,.9858333333333333
2017,1,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3980,.9995833333333334,.9975833333333334
2017,1,06.2,Ambulant behandling,5583,1.0205,1.022833333333333
2017,1,06.3,Hospitalstjenester,0,.9965000000000001,1.0005
2017,1,07.1,Køb af køretøjer,15538,.9870833333333333,.9838333333333333
2017,1,07.2,Drift af personlige transportmidler,19290,1.034083333333333,1.039666666666667
2017,1,07.3,Transporttjenester,8475,1.017833333333333,1.016583333333333
2017,1,08.1,Posttjenester,159,1.0905,1.04
2017,1,08.2,Telefon- og telefaxudstyr,1522,.9555833333333333,.9370833333333334
2017,1,08.3,Teletjenester,6364,.92625,.9825833333333334
